File,Letter
C:/Users/Ben/Documents/MeerkatReader/TrainingData/61_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/61_4.jpg,2
C:/Users/Ben/Documents/MeerkatReader/TrainingData/61_5.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/61_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/62_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/62_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/62_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/62_4.jpg,2
C:/Users/Ben/Documents/MeerkatReader/TrainingData/62_5.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/62_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/63_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/63_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/63_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/63_4.jpg,2
C:/Users/Ben/Documents/MeerkatReader/TrainingData/63_5.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/63_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/64_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/64_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/64_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/64_4.jpg,2
C:/Users/Ben/Documents/MeerkatReader/TrainingData/64_5.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/64_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/65_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/65_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/65_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/65_4.jpg,2
C:/Users/Ben/Documents/MeerkatReader/TrainingData/65_5.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/65_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/66_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/66_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/66_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/66_4.jpg,2
C:/Users/Ben/Documents/MeerkatReader/TrainingData/66_5.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/66_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/67_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/67_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/67_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/67_4.jpg,2
C:/Users/Ben/Documents/MeerkatReader/TrainingData/67_5.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/67_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/68_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/68_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/68_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/68_4.jpg,2
C:/Users/Ben/Documents/MeerkatReader/TrainingData/68_5.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/68_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/69_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/69_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/69_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/69_4.jpg,2
C:/Users/Ben/Documents/MeerkatReader/TrainingData/69_5.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/69_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/70_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/70_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/70_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/70_4.jpg,2
C:/Users/Ben/Documents/MeerkatReader/TrainingData/70_5.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/70_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/71_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/71_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/71_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/71_4.jpg,2
C:/Users/Ben/Documents/MeerkatReader/TrainingData/71_5.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/71_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/72_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/72_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/72_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/72_4.jpg,2
C:/Users/Ben/Documents/MeerkatReader/TrainingData/72_5.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/72_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/73_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/73_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/73_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/73_4.jpg,2
C:/Users/Ben/Documents/MeerkatReader/TrainingData/73_5.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/73_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/74_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/74_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/74_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/74_4.jpg,2
C:/Users/Ben/Documents/MeerkatReader/TrainingData/74_5.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/74_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/75_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/75_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/75_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/75_4.jpg,2
C:/Users/Ben/Documents/MeerkatReader/TrainingData/75_5.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/75_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/76_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/76_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/76_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/76_4.jpg,2
C:/Users/Ben/Documents/MeerkatReader/TrainingData/76_5.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/76_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/77_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/77_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/77_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/77_4.jpg,2
C:/Users/Ben/Documents/MeerkatReader/TrainingData/77_5.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/77_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/78_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/78_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/78_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/78_4.jpg,2
C:/Users/Ben/Documents/MeerkatReader/TrainingData/78_5.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/78_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/79_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/79_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/79_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/79_4.jpg,2
C:/Users/Ben/Documents/MeerkatReader/TrainingData/79_5.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/79_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/80_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/80_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/80_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/80_4.jpg,2
C:/Users/Ben/Documents/MeerkatReader/TrainingData/80_5.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/80_6.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/82_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/82_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/82_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/82_4.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/82_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/82_6.jpg,6
C:/Users/Ben/Documents/MeerkatReader/TrainingData/83_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/83_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/83_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/83_4.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/83_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/83_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/84_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/84_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/84_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/84_4.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/84_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/84_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/85_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/85_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/85_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/85_4.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/85_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/85_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/86_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/86_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/86_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/86_4.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/86_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/86_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/87_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/87_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/87_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/87_4.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/87_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/87_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/88_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/88_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/88_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/88_4.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/88_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/88_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/89_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/89_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/89_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/89_4.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/89_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/89_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/90_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/90_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/90_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/90_4.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/90_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/90_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/91_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/91_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/91_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/91_4.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/91_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/91_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/92_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/92_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/92_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/92_4.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/92_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/92_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/93_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/93_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/93_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/93_4.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/93_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/93_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/94_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/94_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/94_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/94_4.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/94_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/94_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/95_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/95_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/95_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/95_4.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/95_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/95_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/96_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/96_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/96_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/96_4.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/96_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/96_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/97_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/97_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/97_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/97_4.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/97_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/97_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/98_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/98_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/98_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/98_4.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/98_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/98_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/99_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/99_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/99_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/99_4.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/99_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/99_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/100_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/100_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/100_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/100_4.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/100_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/100_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/101_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/101_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/101_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/101_4.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/101_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/101_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/102_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/102_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/102_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/102_4.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/102_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/102_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/103_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/103_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/103_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/103_4.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/103_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/103_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/104_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/104_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/104_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/104_4.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/104_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/104_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/105_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/105_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/105_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/105_4.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/105_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/105_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/106_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/106_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/106_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/106_4.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/106_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/106_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/107_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/107_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/107_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/107_4.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/107_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/107_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/108_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/108_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/108_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/108_4.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/108_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/108_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/109_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/109_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/109_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/109_4.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/109_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/109_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/110_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/110_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/110_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/110_4.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/110_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/110_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/111_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/111_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/111_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/111_4.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/111_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/111_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/112_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/112_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/112_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/112_4.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/112_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/112_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/113_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/113_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/113_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/113_4.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/113_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/113_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/114_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/114_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/114_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/114_4.jpg,4
C:/Users/Ben/Documents/MeerkatReader/TrainingData/114_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/114_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/115_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/115_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/115_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/115_4.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/115_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/115_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/116_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/116_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/116_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/116_4.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/116_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/116_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/117_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/117_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/117_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/117_4.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/117_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/117_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/118_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/118_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/118_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/118_4.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/118_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/118_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/119_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/119_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/119_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/119_4.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/119_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/119_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/120_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/120_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/120_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/120_4.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/120_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/120_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/121_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/121_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/121_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/121_4.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/121_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/121_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/122_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/122_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/122_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/122_4.jpg,5
C:/Users/Ben/Documents/MeerkatReader/TrainingData/122_5.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/122_6.jpg,9
C:/Users/Ben/Documents/MeerkatReader/TrainingData/123_1.jpg,F
C:/Users/Ben/Documents/MeerkatReader/TrainingData/123_2.jpg,H
C:/Users/Ben/Documents/MeerkatReader/TrainingData/123_3.jpg,1
C:/Users/Ben/Documents/MeerkatReader/TrainingData/123_4.jpg,5
